CountryName,ArrID,ArrType,ApprovalDate,InitialEndDate,RevisedEndDate,IniPgmYr,BoardActDate,ReviewType,ReviewSequence,EconDescrpt,Descpt,CondtOriginTxt,SPC_PA_SB,CondtSource,CondtSourceTxt,LeadInst,TestDate,Status,Comments
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,"1.2. Revenue administration, including customs",Increase filing rate of self-assessed taxes to 80 percent.,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,12/31/2012,SB,Introduced at R3 for the sixth review (R6). Macro rationale: to strengthen revenue collection
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,1.5. Debt Management,Install debt management software for interface between the BCEAO and the Ministry of Finance.,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,12/31/2012,SB,Introduced at R3 for the sixth review (R6). Macro rationale: public debt management - to improve transparency
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,1.9. Inter-governmental relations,Establish an operational link from budget/Treasury under the SIGFIP to the customs and tax administration.,,SB,,,,03/31/2011,M,Test date reset at R1.
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,1.5. Debt Management,"Use SYGADE to record, monitor, and manage all public debt (external and domestic).",Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,12/31/2011,SB,Introduced at R1. Macro rationale: improve debt management.
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,"1.6. Expenditure auditing, accounting, and financial controls",Prepare quarterly and monthly Treasury plans and make operational the Treasury committee within the Ministry of Finance.,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,06/30/2010,M,Introduced at R0 for evaluation at R1. Macro rationale: To improve budget planning.
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,"1.6. Expenditure auditing, accounting, and financial controls",Implement norms tightening the recourse to simplified spending procedures.,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,05/31/2010,M,Introduced at R0 for evaluation at R1. Macro rationale: Greater control in budget execution.
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,"1.6. Expenditure auditing, accounting, and financial controls",Make operational the accounting system at the Treasury under the SIGFIP.,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,07/31/2010,M,Introduced at R0 for evaluation at R1. Macro rationale: Greater control in budget execution.
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,"1.6. Expenditure auditing, accounting, and financial controls","Start using the unified payroll and personnel management system, and pilot it into the Ministry of Finance and the Ministry of Labor and Public Services.",Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,01/31/2011,M,Introduced at R0 for evaluation at R2. Macro rationale: To modernize public administration.
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,"1.7. Fiscal transparency (publication, parliamentary oversight)",Publish the verified data of the biometric census of the public administration  employees (civil servants and paramilitary).,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,06/30/2010,M,Introduced at R0 for evaluation at R1. Macro rationale: To improve civil servant management. Met in July 2010.
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,1.9. Inter-governmental relations,Establish an operational link from budget/Treasury under the SIGFIP to the customs and tax administration.,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,12/31/2010,MOD,Introduced at R0 for evaluation at R2. Macro rationale: Greater control in budget execution.
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,"1.2. Revenue administration, including customs",Review the legal framework that regulates revenue sharing agreements (?restitutions?).,Condition is new,SB,"IMF, CtyTeam",IMF Country team,,12/31/2011,SB,Introduced at R1. Macro rationale: to strengthen revenue collection.
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,"1.3. Expenditure measures, including arrears clearance","Submit to the Council of Ministers an action plan for the public administration reform, with a medium-term schedule to downsize the civil service through retirement and removing redundant workers beginning in 2011.",Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,01/31/2011,M,Introduced at R0 for evaluation at R2. Macro rationale: To improve the efficiency of civil service.
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,1.5. Debt Management,"Start producing, on a quarterly basis, electronic reports on public debt (external and domestic).",Condition is new,SB,"IMF, CtyTeam",IMF Country team,,06/30/2011,M,Introduced at R1. Macro rationale: improve transparency.
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,"1.2. Revenue administration, including customs","Audit those importers underreporting their tax liabilities, beginning with largest gaps.",Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,12/31/2011,SB,Introduced at R1. Macro rationale: to strengthen revenue collection.
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,1. General government,The Council of Ministers will approve a legal framework for the ?one-stop? shop streamlining procedures and reducing cost for licensing and registration of new businesses.,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,06/30/2010,M,Introduced at R0 for evaluation at R1. Macro rationale: Improve the ease of doing business.
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,1. General government,Extend the computerized and unified payroll and personnel management system to all ministries.,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,08/31/2011,MOD,"Introduced at R1. Macro rationale: to modernize public administration. At R3, in progress; new test date of end-December 2011."
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,"1.2. Revenue administration, including customs","Put into operation the Automated System for Customs Data (ASYCUDA ++) in three customs posts (Bissau, airport, and Safim).",Condition is new,SB,,,IMF,07/31/2010,MD,Introduced at R0 for evaluation at R1. Macro rationale: To strengthen revenue collection. Met in September 2010.
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,"1.2. Revenue administration, including customs","Customize and test ASYCUDA ++, and provide training to staff.",Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,08/31/2011,M,Introduced at R1. Macro rationale: to strengthen revenue collection.
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,"1.2. Revenue administration, including customs",Conduct a comprehensive review of all customs exemptions to further broaden the customs revenue base and submit report to Council of Ministers.,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,06/30/2011,M,Introduced at R1. Macro rationale: to strengthen revenue collection.
GUINEA-BISSAU,637,ECF,05/07/2010,05/06/2013,          ,2010,12/02/2011,R3,L   ,"1.2. Revenue administration, including customs",Cross-check SYDONIA data with tax returns for 300 largest importers in 2009?10.,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,06/30/2011,M,Introduced at R1. Macro rationale: to strengthen revenue collection.
HAITI,572,PRGF,11/20/2006,11/19/2009,05/31/2010,2006,01/27/2010,R6,L   ,"1.2. Revenue administration, including customs",Approve a comprehensive plan to establish customs control in the provinces.,,SPC,,,,12/31/2006,M,
HAITI,572,PRGF,11/20/2006,11/19/2009,05/31/2010,2006,01/27/2010,R6,L   ,6.2. Restructuring and privatization of financial institutions,Complete an independent assessment of possible recapitalization needs and required financial and operational restructuring of Banque Nationale Commerciale (BNC),,SPC,,,,09/30/2007,W,"At P1R0, this pc was not listed in the Staff Report, rather it was contained in a side letter with the authorities and the legal decision approving the program. At P1R1, this pc was changed from ""complete an independent assessment"" to ""begin an independent assessment"", in order to benefit from IMF technical assistance planned for the fall. This spc, upgraded to a prior action at P1R2, was met on February 7, 2008, when the authorities hired an international expert, who has commenced work on assessing possible recapitalization and restructuring needs of the state bank BNC."
HAITI,572,PRGF,11/20/2006,11/19/2009,05/31/2010,2006,01/27/2010,R6,L   ,6.2. Restructuring and privatization of financial institutions,Complete an independent assessment of possible recapitalization needs and required financial and operational restructuring of Banque Nationale Commerciale (BNC),,SPC,,,,09/30/2008,M,"At P1R4, this criterion is described as ""complete independent assessment of an additional systemically important bank""."
HAITI,572,PRGF,11/20/2006,11/19/2009,05/31/2010,2006,01/27/2010,R6,L   ,6.2. Restructuring and privatization of financial institutions,Submit to parliament for approval the draft law on the option adopted with respect to discontinuing involvement with the Popular Bank of Haiti (BPH),,SPC,,,,06/30/2007,M,
HAITI,572,PRGF,11/20/2006,11/19/2009,05/31/2010,2006,01/27/2010,R6,L   ,"1.2. Revenue administration, including customs",Start implementing customs plan on agreed timetable,,SPC,,,,03/31/2007,M,
HAITI,572,PRGF,11/20/2006,11/19/2009,05/31/2010,2006,01/27/2010,R6,L   ,"1.2. Revenue administration, including customs",Expand use of the central taxpayer file to include all taxpayers identified in the Delmas and Croix-des-Bouquets tax centers.,,SPC,,,,03/31/2007,M,
HAITI,572,PRGF,11/20/2006,11/19/2009,05/31/2010,2006,01/27/2010,R6,L   ,"1.2. Revenue administration, including customs",Adopt detailed implementation plan for modernization of the DGI (inland revenue authority).,,SPC,,,,09/30/2007,M,
HAITI,572,PRGF,11/20/2006,11/19/2009,05/31/2010,2006,01/27/2010,R6,L   ,"1.3. Expenditure measures, including arrears clearance",Limit current account spending to no more than 10 percent of non-wage current expenditure.,,SPC,,,,Continuous,Mod,"At P1R0, test date listed as ""quarterly"". At P1R2, descriptor changed from ""continue to limit spending executed through current accounts to below 10 percent of budget appropriations for nonwage current expenditures as defined in paragraph 18 of the TMU"", to current descriptor. Macroeconomic rationale: strengthen fiscal governance. At P1R5, this condition was changed to a structural benchmark with an end-September 2009 test date."
HAITI,572,PRGF,11/20/2006,11/19/2009,05/31/2010,2006,01/27/2010,R6,L   ,"1.3. Expenditure measures, including arrears clearance",Limit current account spending to no more than 10 percent of non-wage current expenditure.,,SPC,,,,03/31/2007,M,Met for P1R1.
HAITI,572,PRGF,11/20/2006,11/19/2009,05/31/2010,2006,01/27/2010,R6,L   ,"1.3. Expenditure measures, including arrears clearance",Limit current account spending to no more than 10 percent of non-wage current expenditure.,,SPC,,,,09/30/2007,M,Met for P1R2.
HAITI,572,PRGF,11/20/2006,11/19/2009,05/31/2010,2006,01/27/2010,R6,L   ,"1.3. Expenditure measures, including arrears clearance",Limit current account spending to no more than 10 percent of non-wage current expenditure.,,SPC,,,,03/31/2008,M,Met for P1R3.
HAITI,572,PRGF,11/20/2006,11/19/2009,05/31/2010,2006,01/27/2010,R6,L   ,"1.3. Expenditure measures, including arrears clearance",Limit current account spending to no more than 10 percent of non-wage current expenditure.,,SPC,,,,09/30/2008,M,Met for P1R4.
HAITI,572,PRGF,11/20/2006,11/19/2009,05/31/2010,2006,01/27/2010,R6,L   ,"1.3. Expenditure measures, including arrears clearance",Limit current account spending to no more than 10 percent of non-wage current expenditure.,,SPC,,,,03/31/2009,M,Met for P1R5.
HAITI,572,PRGF,11/20/2006,11/19/2009,05/31/2010,2006,01/27/2010,R6,L   ,"1.6. Expenditure auditing, accounting, and financial controls",Strengthen programming units of key line ministries.,,SPC,,,,03/31/2008,W,"At P1R3, only one-half of the experts needed to strengthen programming units of line ministries have so far been hired; despite several calls there were not enough qualified applicants, and waiver granted.  "
HAITI,572,PRGF,11/20/2006,11/19/2009,05/31/2010,2006,01/27/2010,R6,L   ,"1.6. Expenditure auditing, accounting, and financial controls","Provide, along with normal monthly budget tables, execution of emergency spending, by normal budget classification.",Condition is new,SPC,"IMF, CtyTeam",IMF Country team,IMF,03/31/2009,M,"Quarterly during the arrangement period, starting on March 31, 2009 and until all off-budget emergency spending is executed. (This criterion was introduced at P1R4.) Macro rationale: strengthen fiscal governance and accountability. Condition was met on April 2, 2009 -- this is deemed to be essentially met though a waiver was requested and granted."
